image,caption,id
2088120475_d6318364f5.jpg,Three young people pose by a snowman in a red tie .,961
2088120475_d6318364f5.jpg,Two couples pose with a snowman .,961
2088460083_42ee8a595a.jpg,A broken down hummer gets towed on a truck bed .,962
2088460083_42ee8a595a.jpg,A damaged vehicle is carried by a repair truck in a night-time scene .,962
2088460083_42ee8a595a.jpg,A flat bed truck in a parking lot with an army vehicle on its bed .,962
2088460083_42ee8a595a.jpg,"An old , beat-up jeep being towed away .",962
2088460083_42ee8a595a.jpg,Dirty SUV sits on the bed of a tow truck at night .,962
2088532947_c628e44c4a.jpg,The girl in the white shirt has a bracelet on and has her arm around the girl in the peach shirt .,963
2088532947_c628e44c4a.jpg,The two girls laid on the grass together .,963
2088532947_c628e44c4a.jpg,Two little girls are laying on the grass smiling .,963
2088532947_c628e44c4a.jpg,two young girls holding each other on the grassy ground,963
2088532947_c628e44c4a.jpg,two young girls hug each other in the grass .,963
2088910854_c6f8d4f5f9.jpg,A large man is wearing a headband with mistletoe attached to it .,964
2088910854_c6f8d4f5f9.jpg,A man in a sweatshirt and cap wears a flower on his head .,964
2088910854_c6f8d4f5f9.jpg,A man wearing a black knit cap with a red and white striped headband with a flower on top .,964
2088910854_c6f8d4f5f9.jpg,An man with a black ski cap and a red and white headband looks into the distance .,964
2088910854_c6f8d4f5f9.jpg,Man wearing a black hat with a christmas theme .,964
2089122314_40d5739aef.jpg,A dog running with a newspaper in its mouth .,965
2089122314_40d5739aef.jpg,"A dog runs down the street , carrying a newspaper .",965
2089122314_40d5739aef.jpg,A dog with a newspaper in his mouth runs down a paved path .,965
2089122314_40d5739aef.jpg,"A fluffy , tri-colored dog is running down the road with a paper in its mouth .",965
2089122314_40d5739aef.jpg,An Australian shepherd dog carrying a newspaper in his mouth .,965
2089350172_dc2cf9fcf6.jpg,"three black dogs are swimming through some murky brown water , one with a yellow object in its mouth .",966
2089350172_dc2cf9fcf6.jpg,three black dogs swimming in dirty water,966
2089350172_dc2cf9fcf6.jpg,Three dark dogs swimming and one of them has a ball .,966
2089350172_dc2cf9fcf6.jpg,Three dogs are up to their necks in water .,966
2089350172_dc2cf9fcf6.jpg,Three dogs swim in the water .,966
2089426086_7acc98a3a8.jpg,A girl in a hooded jacket presents a cake with candles .,967
2089426086_7acc98a3a8.jpg,A girl in a hood jacket holds a birthday cake with many candles .,967
2089426086_7acc98a3a8.jpg,A girl in a winter coat with a birthday cake .,967
2089426086_7acc98a3a8.jpg,A girl is holding a birthday cake .,967
2089426086_7acc98a3a8.jpg,A young girl holding a cake with candles dressed in a heavy coat .,967
2089442007_6fc798548c.jpg,A brown dog is walking in the water .,968
2089442007_6fc798548c.jpg,A brown dog takes cautious steps in the calm waters with a sandy bottom .,968
2089442007_6fc798548c.jpg,A brown dog wades in the water .,968
2089442007_6fc798548c.jpg,A dog with red fur stands in a body of water .,968
2089442007_6fc798548c.jpg,"A large , golden colored dog is walking through water .",968
2089539651_9e518ec7de.jpg,A hiker with two hiking poles stands on a hillside with a view of the city below him .,969
2089539651_9e518ec7de.jpg,A hiker with two sticks is a standing on a path that is high up on a hill .,969
2089539651_9e518ec7de.jpg,A hiking man stands on a cliff overlooking a city .,969
2089539651_9e518ec7de.jpg,A man hikes on a dirt path high above a city .,969
2089539651_9e518ec7de.jpg,A person holding poles is standing on a rock ledge with bushes on each side overlooking mountains .,969
2089542487_b4c1ee7025.jpg,A hiker is ready to take on a rugged outdoor trail .,970
2089542487_b4c1ee7025.jpg,a lone hiker on a dirt hiking trail with a hat and sunglasses on with trees in the background,970
2089542487_b4c1ee7025.jpg,A man in shorts is hiking in a dry region .,970
2089542487_b4c1ee7025.jpg,A man stops for a picture with the scenery during his hike .,970
2089542487_b4c1ee7025.jpg,"The man is posing for a picture in the desert wearing a green shirt and hat , and holding a metal detector .",970
2089555297_95cf001fa7.jpg,A man in a hat with long sleeves and long pants stands overlooking a city .,971
2089555297_95cf001fa7.jpg,A man stands on a cliff overlooking a city .,971
2089555297_95cf001fa7.jpg,A man with a backpack and hat is standing by a high cliff where you can see for miles .,971
2089555297_95cf001fa7.jpg,Hiker standing on top of a rock overlooking a town .,971
2089555297_95cf001fa7.jpg,"The man wearing a backpack and a hat , stands on a ledge overlooking a city .",971
2090327868_9f99e2740d.jpg,"A woman , a little boy , and a tiny baby are standing in front of a cow statue .",972
2090327868_9f99e2740d.jpg,a woman and two small children posing in front of a large cow statue .,972
2090327868_9f99e2740d.jpg,A woman gives a baby to a small child to hold as they stand in front of a cow statue .,972
2090327868_9f99e2740d.jpg,A woman stands with two children near a decorated bull statue .,972
2090327868_9f99e2740d.jpg,The woman and children are standing next to a statue of a cow .,972
2090339522_d30d2436f9.jpg,A man in a green hat is someplace up high .,973
2090339522_d30d2436f9.jpg,A man in a green hat is taking a self portrait .,973
2090339522_d30d2436f9.jpg,A man in a hat at a scenic overlook .,973
2090339522_d30d2436f9.jpg,a man wearing a green canvas hat with a distnat city in the background,973
2090339522_d30d2436f9.jpg,Man with green hate and sunglasses on a high up peak,973
2090386465_b6ebb7df2c.jpg,A woman and man in winter gear stand .,974
2090386465_b6ebb7df2c.jpg,Three adults wearing cold weather gear .,974
2090386465_b6ebb7df2c.jpg,Two people are wearing heavy clothing .,974
2090386465_b6ebb7df2c.jpg,Two people in winter clothing .,974
2090386465_b6ebb7df2c.jpg,two women bundled up on a snowy day,974
2090387793_274ab4cf7d.jpg,A boy wearing black walks down the street with his hands in fists .,975
2090387793_274ab4cf7d.jpg,A teenage boy dressed in black stands on a snowy street .,975
2090387793_274ab4cf7d.jpg,A teenage boy wearing all black tries to look tough with cheap jewelry on .,975
2090387793_274ab4cf7d.jpg,A young man wearing a black hat and jacket is walking outside .,975
2090387793_274ab4cf7d.jpg,Punk rock teenager walks with a mean look on his face .,975
2090545563_a4e66ec76b.jpg,the boy laying face down on a skateboard is being pushed along the ground by another boy .,976
2090545563_a4e66ec76b.jpg,Two girls play on a skateboard in a courtyard .,976
2090545563_a4e66ec76b.jpg,Two people play on a long skateboard .,976
2090545563_a4e66ec76b.jpg,Two small children in red shirts playing on a skateboard .,976
2090545563_a4e66ec76b.jpg,two young children on a skateboard going across a sidewalk,976
2090723611_318031cfa5.jpg,Dogs walking in the grassy field .,977
2090723611_318031cfa5.jpg,Large fluffy grey dog standing in grass in front of a brown dog .,977
2090723611_318031cfa5.jpg,one dog standing in some grass with his tongue hanging out and a tan dog in the background,977
2090723611_318031cfa5.jpg,Two dogs of different breeds are standing in a pasture .,977
2090723611_318031cfa5.jpg,Two dogs stand in the grass .,977
2090997177_76d482b158.jpg,A black dog bounds across the sand .,978
2090997177_76d482b158.jpg,A dog walking across the desert .,978
2090997177_76d482b158.jpg,A short black dog is walking over a barren landscape .,978
2090997177_76d482b158.jpg,A small black dog running across the sand .,978
2090997177_76d482b158.jpg,A small black dog walks in the sand .,978
2091171488_c8512fec76.jpg,A female wearing pink gloves and a brown jacket is smiling in the snow .,979
2091171488_c8512fec76.jpg,A woman standing in the snow with people in the background .,979
2091171488_c8512fec76.jpg,A young woman in a spring coat and purple gloves stands in falling snow .,979
2091171488_c8512fec76.jpg,A young woman looks happy in winter clothes while it snows .,979
2091171488_c8512fec76.jpg,Young asian woman with pink gloves stands in the snow .,979
2092177624_13ab757e8b.jpg,A boy in african clothing runs across a concrete wall .,980
2092177624_13ab757e8b.jpg,A little boy with a green shirt is running on a rock ledge .,980
2092177624_13ab757e8b.jpg,An African boy in large green shirt is running barefoot along a wall .,980
2092177624_13ab757e8b.jpg,"A young boy dressed in green running along a smooth , stone wall near a wooded area .",980
2092177624_13ab757e8b.jpg,Boy in green tunic on rock wall .,980
2092419948_eea8001d0f.jpg,A long haired man walking away beside a canal whist holding onto a railing .,981
2092419948_eea8001d0f.jpg,A man walks down a path next to a waterway .,981
2092419948_eea8001d0f.jpg,A person walks by some blue-green water while holding a rail .,981
2092419948_eea8001d0f.jpg,a person with a long ponytail walks along a waterway under a tunnel,981
2092419948_eea8001d0f.jpg,The man with long hair is walking along a storm drain .,981
2092870249_90e3f1855b.jpg,A man lies on a street with his head and shoulders under a parked car that is jacked up .,982
2092870249_90e3f1855b.jpg,A man looks under a car on a wet street .,982
2092870249_90e3f1855b.jpg,A man works on a car .,982
2092870249_90e3f1855b.jpg,"A person lies half under a car , face-down .",982
2092870249_90e3f1855b.jpg,A person underneath a car with a jack .,982
2094323311_27d58b1513.jpg,A dog places his head on a man 's face .,983
2094323311_27d58b1513.jpg,A dog snuggles with a man in sunglasses .,983
2094323311_27d58b1513.jpg,A dog with a blue collar is licking a man who 's wearing large tinted sunglasses .,983
2094323311_27d58b1513.jpg,A large brown dog with a blue collar is resting his chin on a man 's face .,983
2094323311_27d58b1513.jpg,An orange dog is licking a man wearing red sunglasses .,983
2094543127_46d2f1fedf.jpg,A girl holding a crocodile 's mouth closed,984
2094543127_46d2f1fedf.jpg,A girl is posed over a statue of a dangerous animal .,984
2094543127_46d2f1fedf.jpg,A girl sits on what appears to be a crocodile .,984
2094543127_46d2f1fedf.jpg,A girl sitting on top of a crocodile,984
2094543127_46d2f1fedf.jpg,A girl with red hair is sitting on a crocodile holding its jaw .,984
2094810449_f8df9dcdf7.jpg,A boy stands in the ocean lifting up his shorts .,985
2094810449_f8df9dcdf7.jpg,A child in blue shorts is standing ankle deep in the water .,985
2094810449_f8df9dcdf7.jpg,"A little boy in blue shorts , glasses , and a coat stands in the surf .",985
2094810449_f8df9dcdf7.jpg,The kid is wearing a blue jacket and standing in shallow beach water .,985
2094810449_f8df9dcdf7.jpg,The small child wades ankle deep in the water on the shoreline .,985
2095007523_591f255708.jpg,A baby looks through his crib .,986
2095007523_591f255708.jpg,"A baby , surrounded by some toys , looks out of a playpen .",986
2095007523_591f255708.jpg,Baby in playpen with wide eyes,986
2095007523_591f255708.jpg,Baby looking through playpen bars at camera .,986
2095007523_591f255708.jpg,"The infant is laying on its stomach , in a crib , looking up at the camera .",986
2095078658_c14ba89bc2.jpg,A dog runs through snow in front of the woods .,987
2095078658_c14ba89bc2.jpg,Large dog running in snow,987
2095078658_c14ba89bc2.jpg,The dog runs through the snow .,987
2095078658_c14ba89bc2.jpg,The German shepherd dog is running through the snow .,987
2095078658_c14ba89bc2.jpg,The German Shepherd is running through the white snow .,987
2095435987_1b7591d214.jpg,A dog lying on its back in the sand .,988
2095435987_1b7591d214.jpg,A white and brown dog rolls on its back in the sand .,988
2095435987_1b7591d214.jpg,The dog rolls over to scratch its back in the sand .,988
2095435987_1b7591d214.jpg,The white and brown dog is rolling in the sand .,988
2095435987_1b7591d214.jpg,The white dog is on its back in the sand with paws in the air .,988
2095444126_201ff9f222.jpg,A dog is shaking off water .,989
2095444126_201ff9f222.jpg,A dog shakes his head .,989
2095444126_201ff9f222.jpg,A dog shakes off water,989
2095444126_201ff9f222.jpg,A dog shakes off water and gets contorted .,989
2095444126_201ff9f222.jpg,The dog is shaking water off of his body .,989
2095478050_736c4d2d28.jpg,A man and a boy play music as little girls watch .,990
2095478050_736c4d2d28.jpg,A man is playing a guitar with a child playing a harmonica while three young girls watch .,990
2095478050_736c4d2d28.jpg,Three children watch a man onstage playing guitar .,990
2095478050_736c4d2d28.jpg,Three little girls look on as a boy plays the harmonica with an adult guiutarist sitting beside him .,990
2095478050_736c4d2d28.jpg,Three little girls watch a band .,990
209605542_ca9cc52e7b.jpg,a climber wearing a red headband is pulling himself up some grey rocks high above some green foliage .,991
209605542_ca9cc52e7b.jpg,A man in a headband climbing a rock .,991
209605542_ca9cc52e7b.jpg,a man with a red headband climbing a rock cliff looming over greenery .,991
209605542_ca9cc52e7b.jpg,Man climbing a sheet rock face .,991
209605542_ca9cc52e7b.jpg,Man in red headband climbing a rock,991
2096771662_984441d20d.jpg,a man looks through his binoculars while another man holds a drink .,992
2096771662_984441d20d.jpg,A man with a thermos is standing next to a man who is gazing through binoculars .,992
2096771662_984441d20d.jpg,Two men are standing together while one looks through binoculars .,992
2096771662_984441d20d.jpg,Two men look out as one is holding binoculars .,992
2096771662_984441d20d.jpg,two people standing next to each other with mountains in the distance .,992
2097398349_ff178b3f1b.jpg,A hiker waves to the camera as he standing in front of snowcapped mountains .,993
2097398349_ff178b3f1b.jpg,A man stands on the snow near the mountains .,993
2097398349_ff178b3f1b.jpg,A person poses in the snow .,993
2097398349_ff178b3f1b.jpg,"A person stands in the snow at the top of a mountian , arms raised .",993
2097398349_ff178b3f1b.jpg,A skier in the mountains .,993
2097403787_77a154f5b9.jpg,a lone person standing on some rocks with large snowy mountains in the background .,994
2097403787_77a154f5b9.jpg,A man is standing on the rocky ground in front of the mountain .,994
2097403787_77a154f5b9.jpg,A man standing in front of an icy mountain .,994
2097403787_77a154f5b9.jpg,The person is standing by the water in front of the snow topped mountains .,994
2097403787_77a154f5b9.jpg,The traveller pauses in front of the mountain view .,994
2097407245_c798e0dcaf.jpg,A man in a winter jacket and knit cap stand with his arms up at his side in a snow landscape .,995
2097407245_c798e0dcaf.jpg,A man is standing on dirt with his hands in the air with mountains and snow behind him .,995
2097407245_c798e0dcaf.jpg,A man raises his arms on rocky beach .,995
2097407245_c798e0dcaf.jpg,One lone man with fist in the air with large rocky mountains in the background,995
2097407245_c798e0dcaf.jpg,Man with outstretched arms standing on snow-covered rocks .,995
2097420505_439f63c863.jpg,A male hiker wearing a green jacket is posing next to a large glacier .,996
2097420505_439f63c863.jpg,A man with a camera and an ice structure behind him .,996
2097420505_439f63c863.jpg,A man with a camera crouching on ice .,996
2097420505_439f63c863.jpg,A man with a camera kneels in front of a giant hill of snow .,996
2097420505_439f63c863.jpg,The mountain climber prepares to take a photo .,996
2097489021_ca1b9f5c3b.jpg,A girl in a ballet fairy costume is touched by a wand .,997
2097489021_ca1b9f5c3b.jpg,A young girl performing the nutcracker .,997
2097489021_ca1b9f5c3b.jpg,The little girl is standing on a stage dressed up as a pink fairy .,997
2097489021_ca1b9f5c3b.jpg,"The tiny girl dressed in a butterfly ballet costume , waves her wand near a nutcracker statue .",997
2097489021_ca1b9f5c3b.jpg,Young girl waving turquiose leotard and pink tutu with wings waving wand .,997
2098174172_e57d86ea03.jpg,A hiker is posing in front of snowy mountains .,998
2098174172_e57d86ea03.jpg,A hiker is standing in before the mountain holding two walking sticks .,998
2098174172_e57d86ea03.jpg,A man stands in front of snow covered mountains .,998
2098174172_e57d86ea03.jpg,A man with two ski poles stands near a mountaintop .,998
2098174172_e57d86ea03.jpg,The man wears a green hat and jacket while standing in front of a mountain .,998
2098418613_85a0c9afea.jpg,A brown chow mix dog is standing in front of a van with euro plats in the middle of a messy yard .,999
2098418613_85a0c9afea.jpg,A brown dog standing in a muddy yard .,999
2098418613_85a0c9afea.jpg,A brown dogs walks near a green van and some junk .,999
2098418613_85a0c9afea.jpg,A large brown dog stands in front of a green van in the yard of a house .,999
2098418613_85a0c9afea.jpg,A yellow dog is standing in front of a green car and next to a toilet .,999
2098646162_e3b3bbf14c.jpg,A black and gray cat stands on a contracption while two big dogs stare at it .,1000
2098646162_e3b3bbf14c.jpg,Two black and white dogs are looking at a grey and white kitty .,1000
2098646162_e3b3bbf14c.jpg,Two black and white dogs look at a kitten perched on some equipment .,1000
2098646162_e3b3bbf14c.jpg,Two black and white dogs looking at a black and white kitten who is sitting on top of a tank with hoses on it .,1000
2098646162_e3b3bbf14c.jpg,Two dogs are staring at a grey and white cat .,1000
2099323664_bb20457f26.jpg,a dog jumps onto the sidewalk .,1001
2099323664_bb20457f26.jpg,A small dog runs from the dirt onto the street,1001
2099323664_bb20457f26.jpg,"A tan , white , and black dog runs towards a sidewalk .",1001
2099323664_bb20457f26.jpg,Dog leaps out .,1001
2099323664_bb20457f26.jpg,The brown and white dog is standing on its hind legs beside the path .,1001
2100046085_69b59b6645.jpg,Two dogs drink water in a lake .,1002
2100046085_69b59b6645.jpg,Two white dogs are drinking water out of a lake .,1002
2100046085_69b59b6645.jpg,Two white dogs drink from the lake .,1002
2100046085_69b59b6645.jpg,two white dogs drinking out of a stream,1002
2100046085_69b59b6645.jpg,Two white dogs walk around in shallow water .,1002
2100735137_05c6079537.jpg,A little boy jumps on a toy air gun .,1003
2100735137_05c6079537.jpg,A little girl is playing with a colorful toy in the ground .,1003
2100735137_05c6079537.jpg,A small child jumps on a colorful toy in the street .,1003
2100735137_05c6079537.jpg,A young girl playing with two plastic and foam toy rockets .,1003
2100735137_05c6079537.jpg,A young girl plays on a colorful toy outside .,1003
2100816230_ff866fb352.jpg,A man in yellow jumps with his skis .,1004
2100816230_ff866fb352.jpg,A man in yellow ski jumping over a barrel .,1004
2100816230_ff866fb352.jpg,A man jumps while snow skiing .,1004
2100816230_ff866fb352.jpg,A skier catches air over the snow .,1004
2100816230_ff866fb352.jpg,Man skiing over a barrel in a snowy area .,1004
2100909581_b7dde5b704.jpg,A dog is jumping in the snow .,1005
2100909581_b7dde5b704.jpg,A large white dog is jumping in the air over a snowy area .,1005
2100909581_b7dde5b704.jpg,a large white dog jumping up in the snow,1005
2100909581_b7dde5b704.jpg,A white dog plays outside in a fenced yard while it snows .,1005
2100909581_b7dde5b704.jpg,White dog playing in the snow .,1005
2101128963_fdf8b2a0d7.jpg,A baseball is recoiling from an action taken on a treated field watched by others .,1006
2101128963_fdf8b2a0d7.jpg,A baseball player on a playing field springs into action .,1006
2101128963_fdf8b2a0d7.jpg,A baseball player standing on the mound .,1006
2101128963_fdf8b2a0d7.jpg,A Philadelphia Phillie pitcher on the pitchers mound with his left leg up behind him .,1006
2101128963_fdf8b2a0d7.jpg,A pitcher in a red and white uniform in a baseball game has just thrown the ball .,1006
210126070_0d43b300b9.jpg,A boy is being watched as he leaps up in the air on a trampoline .,1007
210126070_0d43b300b9.jpg,A boy without a shirt on is jumping in the air almost upside down .,1007
210126070_0d43b300b9.jpg,A guy standing is watching another guy in midair .,1007
210126070_0d43b300b9.jpg,A shirtless teenager bounces on a trampoline as other children watch .,1007
210126070_0d43b300b9.jpg,Kids jumping with one boy in midair .,1007
2101457132_69c950bc45.jpg,A black dog is leaping into a creek .,1008
2101457132_69c950bc45.jpg,A black dog is leaping over a stream of running water .,1008
2101457132_69c950bc45.jpg,A black dog jumping off a river bank near a wooded area .,1008
2101457132_69c950bc45.jpg,A wet black dog jumping into a lake .,1008
2101457132_69c950bc45.jpg,A wet black dog leaps across a stream .,1008
2101808682_0d66ef4a08.jpg,"A boy being swarmed by pigeons , marble building in the background .",1009
2101808682_0d66ef4a08.jpg,A boy is surrounded by pigeons .,1009
2101808682_0d66ef4a08.jpg,pigeons attack a blonde boy .,1009
2101808682_0d66ef4a08.jpg,Pigeons swarm all over a boy .,1009
2101808682_0d66ef4a08.jpg,There are birds on the boy,1009
2102030040_2e8f4738f7.jpg,A girl skiing .,1010
2102030040_2e8f4738f7.jpg,A woman on a ski slope .,1010
2102030040_2e8f4738f7.jpg,A woman skier smiles for the camera while on a snowy slope .,1010
2102030040_2e8f4738f7.jpg,A woman standing on a snowy hill about to ski .,1010
2102030040_2e8f4738f7.jpg,A woman with a blue jacket is posing for a picture while skiing down a mountain,1010
2102315758_a9148a842f.jpg,A man and woman walking on the sand with water in the background .,1011
2102315758_a9148a842f.jpg,A man carrying a baby walks next to a woman along the beach .,1011
2102315758_a9148a842f.jpg,A woman and a man carrying a small child walking on a rocky beach .,1011
2102315758_a9148a842f.jpg,Two individuals standing on a beach .,1011
2102315758_a9148a842f.jpg,Two people stand on a beach and look to the right .,1011
2102360862_264452db8e.jpg,A man on the beach is taking a picture of another man .,1012
2102360862_264452db8e.jpg,A man posing for his photo on a rocky beach .,1012
2102360862_264452db8e.jpg,A man takes a picture of another man at the beach .,1012
2102360862_264452db8e.jpg,Man filiming a man with sunglasses at the beach .,1012
2102360862_264452db8e.jpg,"Two men are standing on a rocky shore , while one photographs the other .",1012
2102581664_5ea50f85c6.jpg,A brown dog jumps over a barrier that is black and white .,1013
2102581664_5ea50f85c6.jpg,A dog jumping high to clear the bars .,1013
2102581664_5ea50f85c6.jpg,a dog jumps over the pole .,1013
2102581664_5ea50f85c6.jpg,Orange dog jumps over striped posts on course .,1013
2102581664_5ea50f85c6.jpg,The brown dog is performing a jump in an obstacle course .,1013
2102724238_3cf921d7bb.jpg,"A woman in a knit cap and a man in a peacoat sit on a subway , laden with bags .",1014
2102724238_3cf921d7bb.jpg,People in dark clothing sit together .,1014
2102724238_3cf921d7bb.jpg,Three people sitting on a bench .,1014
2102724238_3cf921d7bb.jpg,Two people wearing black sit on a bench and look down .,1014
2102724238_3cf921d7bb.jpg,Two women are sitting with their purses in their laps .,1014
2102732029_9ae520914d.jpg,One girl is helping another to take a picture with a digital camera .,1015
2102732029_9ae520914d.jpg,Two children take a picture of something in the distance .,1015
2102732029_9ae520914d.jpg,Two young girls holding a camera together .,1015
2102732029_9ae520914d.jpg,Two young girls looking at camera .,1015
2102732029_9ae520914d.jpg,two young kids looking into the same camera,1015
2103361407_4ed4fc46bf.jpg,A group of children sit on a bench outside and smile happily .,1016
2103361407_4ed4fc46bf.jpg,Five children laugh and smile on a bench .,1016
2103361407_4ed4fc46bf.jpg,five giggling children sit on a green bench in a park,1016
2103361407_4ed4fc46bf.jpg,The children enjoy something funny as they prepare to have their photo taken .,1016
2103361407_4ed4fc46bf.jpg,Two girls and three boys are sitting on a bench laughing .,1016
2103568100_5d018c495b.jpg,A dog in some water enclosed by rocky ledge .,1017
2103568100_5d018c495b.jpg,A white dog is standing in a pond .,1017
2103568100_5d018c495b.jpg,A white dog is walking through a river that runs through a rocky landscape .,1017
2103568100_5d018c495b.jpg,A white dog walks through shallow water in the wilderness .,1017
2103568100_5d018c495b.jpg,The white dog is wading in the pond atop the mountain .,1017
2105756457_a100d8434e.jpg,Two children standing under an awning .,1018
2105756457_a100d8434e.jpg,Two kids are playing a game of Foosball .,1018
2105756457_a100d8434e.jpg,Two kids in a developing nation are playing a table top game under an awning made from burlap .,1018
2105756457_a100d8434e.jpg,Two men play a game beneath a shade .,1018
2105756457_a100d8434e.jpg,Two young kids are in a hut .,1018
210625425_fb1ef5d23b.jpg,"A blue Jeep drive into deep , muddy water .",1019
210625425_fb1ef5d23b.jpg,A four wheel drive car is driving through the mud .,1019
210625425_fb1ef5d23b.jpg,A Jeep gets wheel high in mud .,1019
210625425_fb1ef5d23b.jpg,The car sinks up to the tops of its wheels in the mud .,1019
210625425_fb1ef5d23b.jpg,There is a jeep stuck in mud up to the doors .,1019
2106772874_381824648b.jpg,A brown and black dog and a white dog are wrestling on the carpet .,1020
2106772874_381824648b.jpg,A large white dog and a smaller brown dog fight .,1020
2106772874_381824648b.jpg,A white dog opens its mouth near a smaller dog .,1020
2106772874_381824648b.jpg,A white dog plays with a brown dog on carpet .,1020
2106772874_381824648b.jpg,Two dogs playing rough .,1020
210686241_b8e069fff3.jpg,A boy being drenched in a downpour of water .,1021
210686241_b8e069fff3.jpg,A boy playing in water .,1021
210686241_b8e069fff3.jpg,A child in a white sox shirt is covered in water spray and looks distressed .,1021
210686241_b8e069fff3.jpg,A young boy wearing a black shirt is getting soaked in the rain .,1021
210686241_b8e069fff3.jpg,Children playing in water .,1021
2107837987_ffecfc367a.jpg,A boy stands near water with a stone in his hand .,1022
2107837987_ffecfc367a.jpg,A child in a blue shirt is holding something in his hand on a lake shore .,1022
2107837987_ffecfc367a.jpg,A little boy is ready to throw a stone into the water .,1022
2107837987_ffecfc367a.jpg,A skips rocks near a bridge .,1022
2107837987_ffecfc367a.jpg,The little boy is at the side of the river throwing rocks .,1022
2107838729_a527e434bd.jpg,A boy in a blue shirt and white pants stands on the edge of a lake in a town with a church in the background .,1023
2107838729_a527e434bd.jpg,A boy in a blue shirt standing by a lake shore .,1023
2107838729_a527e434bd.jpg,A young boy is throwing something into a river .,1023
2107838729_a527e434bd.jpg,A young boy throwing a rock into a pond in front of a large building .,1023
2107838729_a527e434bd.jpg,Little boy standing on the bank of a river .,1023
210839948_bbd5bfa3b6.jpg,A girl in a red shirt is rock climbing .,1024
210839948_bbd5bfa3b6.jpg,A woman climbs up a steep rock face .,1024
210839948_bbd5bfa3b6.jpg,"a woman wearing red , climbs up the giant rock .",1024
210839948_bbd5bfa3b6.jpg,A young girl with a determined expression climbing a cliff edge .,1024
210839948_bbd5bfa3b6.jpg,Blond woman in red top rock climbing .,1024
2108799322_e25aa6e185.jpg,A black dog in running in a field .,1025
2108799322_e25aa6e185.jpg,A black dog is running through a marsh-like area .,1025
2108799322_e25aa6e185.jpg,A black dog runs through a muddy bank .,1025
2108799322_e25aa6e185.jpg,A dog running through mucky ground .,1025
2108799322_e25aa6e185.jpg,A mostly black short haired dog is running in a swampy area with its tongue out .,1025
2109370875_05241bdda7.jpg,A person wearing a blue hat takes a photo in the snow .,1026
2109370875_05241bdda7.jpg,A person wearing a hat takes a picture while its snowing .,1026
2109370875_05241bdda7.jpg,A woman in a gray hat is aiming her camera in the snow as to take a picture .,1026
2109370875_05241bdda7.jpg,A woman takes a picture as it snows .,1026
2109370875_05241bdda7.jpg,The lady wearing a black hat is taking a picture while the snow falls .,1026
2109479807_eec8d72ca7.jpg,A group of girls ride an ATV .,1027
2109479807_eec8d72ca7.jpg,Four females wearing helments are riding on an ATV .,1027
2109479807_eec8d72ca7.jpg,Four girls are sitting on a blue ATV in field .,1027
2109479807_eec8d72ca7.jpg,Four girls ride sit on a riding tractor on a farm .,1027
2109479807_eec8d72ca7.jpg,Four girls sit on an ATV in a yard .,1027
2109911919_af45b93ef3.jpg,A person climbing up a snowy mountain .,1028
2109911919_af45b93ef3.jpg,A person climbing up the side of a snowy mountain to fetch his or her ski poles .,1028
2109911919_af45b93ef3.jpg,A skier climbs up a snowy trail toward his poles .,1028
2109911919_af45b93ef3.jpg,A climber with a backpack accends a snow covered mountain .,1028
2109911919_af45b93ef3.jpg,Man climbing a steep snow-covered slope .,1028
2110692070_8aaaa1ae39.jpg,A dog is running through a green yard .,1029
2110692070_8aaaa1ae39.jpg,A dog running though a green yard .,1029
2110692070_8aaaa1ae39.jpg,A white and black spotted dog is running through a grassy area .,1029
2110692070_8aaaa1ae39.jpg,A white dog with brown spots is jumping through the air .,1029
2110692070_8aaaa1ae39.jpg,Black and white dog running across grass .,1029
2110898123_07729c1461.jpg,A brown dog wearing a red vest is running in the grass .,1030
2110898123_07729c1461.jpg,A brown dog wearing a red vest is running through the grass .,1030
2110898123_07729c1461.jpg,a dog sprints across the grass .,1030
2110898123_07729c1461.jpg,A dog wearing a red cape runs quickly across a field .,1030
2110898123_07729c1461.jpg,The brown dog is running on the grass whilst wearing an orange jacket .,1030
2111360187_d2505437b7.jpg,Three children covered in soap bubbles smile .,1031
2111360187_d2505437b7.jpg,Three children in bathing suits are playing in foam,1031
2111360187_d2505437b7.jpg,Three children standing by a pool are covered in foam bubbles .,1031
2111360187_d2505437b7.jpg,three little boys cover themselves with bubbles .,1031
2111360187_d2505437b7.jpg,Three young children are covered in foam .,1031
2112661738_de71b60b88.jpg,A dog is standing in a small pool of water on top of a mountain .,1032
2112661738_de71b60b88.jpg,A dog treads through a shallow area of water located on a rocky mountainside .,1032
2112661738_de71b60b88.jpg,A white dog drinks water on a mountain .,1032
2112661738_de71b60b88.jpg,A white dog drinks water on a mountainside .,1032
2112661738_de71b60b88.jpg,A white dog standing in a pool of water high in the mountains .,1032
211277478_7d43aaee09.jpg,A dirty jeep is stuck in the mud .,1033
211277478_7d43aaee09.jpg,A Jeep goes off-roading in the woods with muddy trails making it dirty .,1033
211277478_7d43aaee09.jpg,A muddy jeep driving through the forest .,1033
211277478_7d43aaee09.jpg,A muddy truck in the woods .,1033
211277478_7d43aaee09.jpg,The vehicle is driving through mud surrounded by pine trees .,1033
2112921744_92bf706805.jpg,A dog on a green hillside .,1034
